vid,session,single/multi,test/train,pred,color pair,initial nan,vel nan,correct,final nan,levers,mags,trial type,familiarity,fiber pho,dividers
041824_COOPTRAIN_LARGEARENA_EB005Y-EB007R_Camera1,041824,multi,train,True,B007R_Camera1,0.1712006821304988,0.180210765078892,True,0.0031863110316395,True,True,coop,TP,False,transparent
041824_COOPTRAIN_LARGEARENA_EB021R-EB023B_Camera3,041824,multi,train,True,B023B_Camera3,0.0534180963883328,0.0546994689211323,True,0.0004752411362771,True,True,coop,TP,False,transparent
041824_COOPTRAIN_LARGEARENA_EB027Y-EB029R_Camera4,041824,multi,train,True,B029R_Camera4,0.180099720880923,0.2056494695081044,True,0.003234302657843,True,True,coop,TP,False,transparent
041824_COOPTRAIN_LARGEARENA_EB003B-EB019Y_Camera2,041824,multi,train,True,B019Y_Camera2,0.1753567862407195,0.1849691272067763,True,0.0027975709327047,True,True,coop,TP,False,transparent
041924_COOPTRAIN_LARGEARENA_EB027Y-EB029R_Camera4,041924,multi,train,True,B029R_Camera4,0.185549558390579,0.2035794896957801,True,0.0038858562315996,True,True,coop,TP,False,transparent
041924_COOPTRAIN_LARGEARENA_EB011Y-EB015R_Camera2,041924,multi,train,True,B015R_Camera2,0.1146320324881141,0.1180182745641838,True,0.0015674524564183,True,True,coop,TP,False,transparent
041924_COOPTRAIN_LARGEARENA_EB005Y-EB007R_Camera1,041924,multi,train,True,B007R_Camera1,0.1800499831787379,0.1931884187327067,True,0.0034888670708346,True,True,coop,TP,False,transparent
041924_COOPTRAIN_LARGEARENA_EB003B-EB019Y_Camera2,041924,multi,train,True,B019Y_Camera2,0.1691528354080221,0.1764128630705394,True,0.0025691562932226,True,True,coop,TP,False,transparent
041924_COOPTRAIN_LARGEARENA_EB009B-EB033Y_Camera3,041924,multi,train,True,B033Y_Camera3,0.1305438694658018,0.136537279201984,True,0.0034377827976153,True,True,coop,TP,False,transparent
041924_COOPTRAIN_LARGEARENA_EB021R-EB023B_Camera3,041924,multi,train,True,B023B_Camera3,0.0726429552253445,0.0741031582560933,True,0.0008943896817223,True,True,coop,TP,False,transparent
042224_COOPTRAIN_LARGEARENA_EB027Y-EB029R_Camera3,042224,multi,train,True,B029R_Camera3,0.1449890212123182,0.1577999409796379,True,0.0023795709519784,True,True,coop,TP,False,transparent
042224_COOPTRAIN_LARGEARENA_EB021R-EB023B_Camera4,042224,multi,train,True,B023B_Camera4,0.0741929255875867,0.0753909623924154,True,0.0008007234963571,True,True,coop,TP,False,transparent
042224_COOPTRAIN_LARGEARENA_EB011Y-EB015R_Camera2,042224,multi,train,True,B015R_Camera2,0.1159053278480369,0.1189130986845446,True,0.0013784346589466,True,True,coop,TP,False,transparent
042224_COOPTRAIN_LARGEARENA_EB003B-EB019Y_Camera2,042224,multi,train,True,B019Y_Camera2,0.1786890482603113,0.186767717891704,True,0.0029197331746578,True,True,coop,TP,False,transparent
042224_COOPTRAIN_LARGEARENA_EB009B-EB033Y_Camera3,042224,multi,train,True,B033Y_Camera3,0.1147618875560052,0.1187713783302018,True,0.0020544274220744,True,True,coop,TP,False,transparent
042224_COOPTRAIN_LARGEARENA_EB005Y-EB007R_Camera1,042224,multi,train,True,B007R_Camera1,0.1548385128538887,0.1633064188089814,True,0.0028270419785226,True,True,coop,TP,False,transparent
042324_COOPTRAIN_LARGEARENA_EB027Y-EB029R_Camera4,042324,multi,train,True,B029R_Camera4,0.1443251586644591,0.159074917218543,True,0.0018867273730684,True,True,coop,TP,False,transparent
042324_COOPTRAIN_LARGEARENA_EB009B-EB033Y_Camera3,042324,multi,train,True,B033Y_Camera3,0.169992940641564,0.1737475621283367,True,0.0027986168443471,True,True,coop,TP,False,transparent
042324_COOPTRAIN_LARGEARENA_EB021R-EB023B_Camera3,042324,multi,train,True,B023B_Camera3,0.053543381832617,0.0541448765080515,True,0.0006757106612126,True,True,coop,TP,False,transparent
042324_COOPTRAIN_LARGEARENA_EB011Y-EB015R_Camera2,042324,multi,train,True,B015R_Camera2,0.1222329536145149,0.1260807326474823,True,0.0015435958021092,True,True,coop,TP,False,transparent
042324_COOPTRAIN_LARGEARENA_EB005Y-EB007R_Camera1,042324,multi,train,True,B007R_Camera1,0.1882338756211621,0.2030547828408533,True,0.0043470584689052,True,True,coop,TP,False,transparent
042424_COOPTRAIN_LARGEARENA_EB021R-EB023B_Camera3,042424,multi,train,True,B023B_Camera3,0.0673039898205946,0.0690021118268968,True,0.0009369982745641,True,True,coop,TP,False,transparent
042424_COOPTRAIN_LARGEARENA_EB003B-EB019Y_Camera2,042424,multi,train,True,B019Y_Camera2,0.2641130671715608,0.2778168180742413,True,0.0070472792149866,True,True,coop,TP,False,transparent
042424_COOPTRAIN_LARGEARENA_EB027Y-EB029R_Camera4,042424,multi,train,True,B029R_Camera4,0.1678709917723665,0.1851935855055305,True,0.0025926689591411,True,True,coop,TP,False,transparent
042424_COOPTRAIN_LARGEARENA_EB005Y-EB007R_Camera1,042424,multi,train,True,B007R_Camera1,0.1679678866713709,0.1815095394693046,True,0.0026914218003168,True,True,coop,TP,False,transparent
042424_COOPTRAIN_LARGEARENA_EB009B-EB033Y_Camera3,042424,multi,train,True,B033Y_Camera3,0.1545716036871393,0.1609100121974161,True,0.004051241284309,True,True,coop,TP,False,transparent
042424_COOPTRAIN_LARGEARENA_EB011Y-EB015R_Camera2,042424,multi,train,True,B015R_Camera2,0.11048627367525,0.1136172589912747,True,0.0014896786550329,True,True,coop,TP,False,transparent
042524_COOPTRAIN_LARGEARENA_EB005Y-EB007R_Camera1,042524,multi,train,True,B007R_Camera1,0.180796541733244,0.1908888992023974,True,0.0035696526483984,True,True,coop,TP,False,transparent
042524_COOPTRAIN_LARGEARENA_EB021R-EB023B_Camera3,042524,multi,train,True,B023B_Camera3,0.0546071259180476,0.0555276887477183,True,0.0003657817957083,True,True,coop,TP,False,transparent
042524_COOPTRAIN_LARGEARENA_EB011Y-EB015R_Camera2,042524,multi,train,True,B015R_Camera2,0.1001514916096954,0.1024355189558732,True,0.0009620364615703,True,True,coop,TP,False,transparent
042524_COOPTRAIN_LARGEARENA_EB027Y-EB029R_Camera4,042524,multi,train,True,B029R_Camera4,0.1715864387162707,0.1872008766691497,True,0.0039631725080494,True,True,coop,TP,False,transparent
042624_COOPTRAIN_LARGEARENA_EB027Y-EB029R_Camera4,042624,multi,train,True,B029R_Camera4,0.1902785610606214,0.2125643704409086,True,0.0046168745319563,True,True,coop,TP,False,transparent
042624_COOPTRAIN_LARGEARENA_EB021R-EB023B_Camera3,042624,multi,train,True,B023B_Camera3,0.0589508434848634,0.0608926743917335,True,0.0005674952956323,True,True,coop,TP,False,transparent
042624_COOPTRAIN_LARGEARENA_EB005Y-EB007R_Camera1,042624,multi,train,True,B007R_Camera1,0.1703904255599126,0.1813241834881701,True,0.0029630628733847,True,True,coop,TP,False,transparent
043024_COOPTRAIN_LARGEARENA_EB021R-EB023B_Camera3,043024,multi,train,True,B023B_Camera3,0.0473482051750027,0.0490638040168905,True,0.000645423548834,True,True,coop,TP,False,transparent
043024_COOPTRAIN_LARGEARENA_EB027Y-EB029R_Camera4,043024,multi,train,True,B029R_Camera4,0.2320946058091286,0.2514315352697095,True,0.0066705394190871,True,True,coop,TP,False,transparent
043024_COOPTRAIN_LARGEARENA_EB005Y-EB007R_Camera1,043024,multi,train,True,B007R_Camera1,0.1604147156081915,0.167093758546672,True,0.0031397883326012,True,True,coop,TP,False,transparent
